,bert_scores,vader_compound
217,0.9991449117660522,0.6486
218,0.00088280945783481,-0.4767
219,0.269501847848081,0.9692
220,0.07255670156581609,-0.9034
221,0.3433349232865383,0.2612
222,0.0033272421514344125,-0.4588
223,0.23224213040548553,-0.7398
224,0.9009852409362793,0.6542
225,0.0005057440139353275,-0.5423
226,0.04554334860835977,-0.8159
227,0.47531378167658983,0.5635
228,0.007300355771588067,-0.34
229,0.1327314368592557,0.7587
230,0.9932956629329257,0.7906
231,0.39410643953220537,0.508
232,0.4265784802341412,-0.5231
233,0.9993895939418248,0.6183
234,0.007848036360892794,-0.8065
235,0.987870215774929,0.9209
236,0.9998517036437988,0.9551
237,0.649371290504185,-0.1124
238,0.953789234161377,0.5875
239,0.2741490367919285,0.5267
240,0.2741490367919285,0.5267
241,0.9078912571436022,0.8977
242,0.040498327345082186,0.8624
243,0.9994822144508362,0.8746
244,0.052930640454059874,0.0
245,0.9990893916079873,0.8271
246,0.9993276596069336,0.7153
247,0.10957588611340449,0.3274
248,0.0008635304984636605,-0.2023
249,0.0021652590949088335,-0.8172
250,0.9969967386939309,0.4215
251,0.00622946351787394,0.4596
252,0.02931648101756642,-0.5927
253,0.11178513616323471,0.4129
254,0.981738269329071,0.5106
255,0.8759097419936082,0.6597
256,0.5920587682169705,0.614
257,0.18255875846361408,0.1581
258,0.9997448325157166,0.9336
259,0.0333876796066761,0.1106
260,0.9997790219799784,0.95
261,0.00036733815795741975,0.8655
262,0.00867600180208683,0.3453
263,0.002534584663085444,-0.7778
264,0.04431337065910623,0.4013
265,0.05686496740394666,-0.6271
266,0.008161308039327927,0.8504
267,0.5289669838092005,-0.6239
268,0.000841903419113497,0.1531
269,0.001627481432239476,0.0
270,0.9995902341145736,0.6478
271,0.13689170730037567,0.1531
272,0.02925232618890962,-0.8912
273,0.0038271706028435823,-0.8356
274,0.07562044220993717,-0.9305
275,0.0003926660574506968,0.7441
276,0.22368835392744468,0.8626
277,0.5286151894095649,0.1779
278,0.03136085339786626,-0.5942
279,0.00038910637908959425,0.5256
280,0.11067930596378574,0.2732
281,0.9986602067947388,0.9062
282,0.010696045626891117,-0.7351
283,0.999860405921936,0.9506
284,0.003365925514816667,0.0506
285,0.0018095287960022688,-0.6499
286,0.010795965227375661,-0.6478
287,0.9907844066619873,0.6597
288,0.0023854852188378572,0.0413
289,0.13126664521894613,-0.8531
290,0.22826404736213282,0.8636
291,0.1179950218963233,-0.2661
292,0.32019477282498043,0.4215
293,0.005545391241879496,-0.6361
294,0.9907985982440767,0.6597
295,0.9994814991950989,0.7501
296,0.45381235020409383,0.4404
297,0.056716307390032084,-0.7269
298,0.12886764783780652,-0.6884
299,0.3447409245540344,0.8487
300,0.0012318782997821332,-0.7415
301,0.25521673855621624,0.714
302,0.004737611995453846,-0.9219
303,0.9887257317701975,0.8126
304,0.26432847852487307,-0.6486
305,0.9598628282546997,0.3818
306,0.03324378924536058,-0.4588
307,0.0008162220019500616,0.6983
308,0.0029613767303042597,-0.9145
309,0.3762584100032558,-0.0286
310,0.0012484792387112975,-0.4497
311,0.012650915421545506,0.4404
312,0.9901930093765259,0.0
313,0.00494010653346777,0.0
314,0.9994774460792542,0.854
315,0.9998552799224854,0.9769
316,0.00028036299045197666,0.7357
317,0.9988497384758883,0.8754
318,0.18731928770218723,0.4871
319,0.4020871234626208,-0.3506
320,0.21226731754838105,0.7398
321,0.0023024335969239473,-0.1511
322,0.056224022060632706,0.784
323,0.779578014950014,-0.3036
324,0.6661313083413846,-0.2584
325,0.30071156377633734,0.4215
326,0.04518933966755867,-0.6458
327,0.9923074245452881,0.742
328,0.1344151308599201,0.2244
329,0.9997559189796448,0.8625
330,0.0008361235731140839,0.3203
331,0.9818990230560303,0.3182
332,0.9995385408401489,0.802
333,0.06426609313374411,-0.7256
334,0.9520609378814697,0.4215
335,0.003056019078940153,-0.6239
336,0.999483585357666,0.933
337,0.08937154474357352,0.0012
338,0.007285346804389238,-0.3666
339,0.9998058437461584,0.9136
340,0.0343198449514745,0.1531
341,0.0038508697771414352,-0.767
342,0.0005938371317351651,-0.8561
343,0.8752260069437262,0.4628
344,0.30915326773822727,0.9042
345,0.993752723802691,0.6705
346,0.09146519131979312,0.4545
347,0.06532701985147524,-0.765
348,0.0037768112014472375,-0.7698
349,0.04635773880590812,-0.6896
350,0.00048815545647059856,-0.4417
351,0.9919179202465529,0.8221
352,0.8529442256147212,0.5574
353,0.00019033507851418108,-0.7249
354,0.008172056637704372,0.0
355,0.9994181394577026,0.6771
356,0.9994320273399353,0.9618
357,0.006722041378705017,0.8225
358,0.0014782091602683067,-0.0516
359,0.005901848449268275,-0.9711
360,0.35669470477626997,0.8126
361,0.9771734253646662,0.7529
362,0.02306066720219117,-0.8784
363,0.9998385906219482,0.9231
364,0.9988647699356079,0.8126
365,0.9996587038040161,0.9113
366,0.32564661312426324,-0.6828
367,0.9832955002784729,0.7845
368,0.17064164856379632,0.7975
369,0.02988184746947179,-0.471
370,0.9909598204527008,0.872
371,0.5561633076445729,0.7351
372,0.5395124933652414,-0.0642
373,0.004347881767898798,-0.1027
374,0.0020674849881261335,-0.7601
375,0.5531256422400475,0.7639
376,0.8841863403449187,0.9388
377,0.0022029883693903685,-0.8074
378,0.172399718276811,-0.8438
379,0.6075160226060284,0.8399
380,0.9900519475340843,0.2451
381,0.6995981978807623,0.5859
382,0.9996956586837769,0.4588
383,0.08440462499856949,0.8235
384,0.004643994548851197,-0.961
385,0.007080862298607826,-0.0289
386,0.0032846039462846852,-0.8118
387,0.0016145564035590118,-0.0772
388,0.0812989201620911,0.2592
389,0.9950490593910217,0.2732
390,0.9976817091850385,0.8399
391,0.09615813293739368,-0.6249
392,0.3158785742004208,-0.4482
393,0.4296206485465881,0.8667
394,0.9885977506637573,0.6486
395,0.9970369965759749,0.4215
396,0.002513251037600043,-0.8273
397,0.999760325280776,0.926
398,0.6740999470154444,0.0
399,0.14490318801898414,0.1832
400,0.013008349411337656,0.8222
401,0.0008662155003879558,-0.5383
402,0.9988548755645752,0.836
403,0.0002853408733850908,0.1471
404,0.0026140224654227495,-0.4194
405,0.13761579779955216,-0.4015
406,0.014518361545252812,0.2067
407,0.0006566807278431952,-0.8119
408,0.6295519268905824,0.6808
409,0.9998055348431107,0.9229
410,0.9997519387139214,0.8893
411,0.1518088018194129,-0.85
412,0.11717824030751621,0.0772
413,0.0019323178566992283,0.2732
414,0.9992754903639326,0.8873
415,0.5182828519530781,0.0139
416,0.006273593287914991,0.7876
417,0.9978660957961433,0.7172
418,0.38536378601986737,0.5719
419,0.045108276841596566,-0.8647
420,0.04191334640812496,0.5535
421,0.13798628565639043,0.8642
422,0.11992917235269594,-0.2023
423,0.011106661125213477,0.2003
424,0.3085600504508385,0.7306
425,0.9993450045585632,0.8553
426,0.6801503803478881,0.8555
427,0.1707751645761879,0.8083
428,0.9994161128997803,0.6486
429,0.006757167102525535,-0.1025
430,0.40012492958298873,0.6597
431,0.9997062101421585,0.7841
432,0.0004517589695751667,-0.2144
433,0.0006192206841960703,0.128
434,0.9994746732385191,0.8691
435,0.011923001826875978,-0.8386
436,0.00871855546732026,-0.0772
437,0.33130584824367526,0.5499
438,0.004222413497992066,-0.6688
439,0.003044486380174696,-0.9604
440,0.0023773329277687215,0.4559
441,0.0039027700412522827,0.2263
442,0.4225440573037221,0.807
443,0.009651288929997028,0.6808
444,0.41964963496709834,-0.6876
445,0.001332494430243969,-0.8271
446,0.00023920880630612373,-0.6288
447,0.9996764330814282,0.6597
448,0.9899471402168274,0.8225
449,0.0071998522616922855,0.7096
450,0.002201688837458189,-0.742
451,0.9995449923521635,0.9586
452,0.0009467045118170161,-0.872
453,0.0003601001517381519,0.0
454,0.01708543139160923,-0.8771
455,0.9998063445091248,0.8834
456,0.5884256971938371,0.5486
457,0.7677400624421977,0.9339
458,0.1959923476445833,-0.944
459,0.018217874309951764,-0.836
460,0.001465171912050601,-0.8447
461,0.5899275520635194,0.1218
462,0.001437461480806353,-0.5106
463,0.9966024160385132,0.836
464,0.0020363950170576572,0.1531
465,0.9920815095227427,0.63
466,0.6803955089320274,0.7717
467,0.006678151432424784,-0.6008
468,0.013450357131659985,0.2263
469,0.999490854246863,0.8402
470,0.11448710094696106,0.7001
471,0.12514632446286472,0.1531
472,0.09370527792845913,-0.6895
473,0.2926008410817599,0.9659
474,0.002209861356916124,0.0
475,0.7687767360688753,0.9413
476,0.11617004867321654,-0.6467
477,0.000817200867459178,-0.4945
478,0.9967222809791565,0.669
479,0.0010319590801373124,0.9274
480,0.32690065185252193,0.8748
481,0.9991682767868042,0.8173
482,0.24874079449431002,-0.8002
483,0.021722357421869936,0.3939
484,0.8355852365493774,0.0
485,0.9822458028793335,0.9022
486,0.9989953637123108,0.9545
487,0.004692565758442037,-0.9469
488,0.0019470786210149527,0.0
489,0.9342124859491984,0.6908
490,0.010319432050456908,-0.989
491,0.9984449744224548,0.3089
492,0.11018894544689996,-0.9569
493,0.999841570854187,0.8225
494,0.9985759258270264,0.7717
495,0.0007871470879763365,-0.4497
496,0.09095181348043836,0.6842
497,0.1813581869672466,0.7216
498,0.00811985578826245,0.5187
499,0.6041450006467802,0.1672
500,0.9997966488202413,0.8822
501,0.8303280341831935,0.4215
502,0.0009492462057408882,-0.8561
503,0.9997359405523576,0.9257
504,0.007875668984533794,0.3802
505,0.3868803395490561,0.4927
506,0.0381906867660291,0.4728
507,0.0028507535795429966,-0.5242
508,0.9985641266988672,0.6597
509,0.6049899785169239,0.6486
510,0.0020298180170357227,-0.0772
511,0.010916080325841904,0.5994
512,0.10467723654448022,0.6153
513,0.0006198629271239042,0.3182
514,0.2462402256423157,0.9459
515,0.9998387098312378,0.8173
516,0.008620405890162573,-0.745
517,0.9988218956980212,0.3593
518,0.0013619420351460576,-0.7579
519,0.008723677346845054,-0.7418
520,0.027664159391507553,0.7958
521,0.9984155824018079,0.6801
522,0.9992885589599609,0.7184
523,0.002497907251208311,-0.844
524,0.9997899659748735,0.9062
525,0.024062106385827065,0.5994
526,0.02302544005215168,0.2023
527,0.9944084570325654,0.8122
528,0.26544814597870603,0.9195
529,0.1605219726914646,0.4515
530,0.972795917077011,0.584
531,0.0007594642811454833,-0.5734
532,0.582230004677299,0.8186
533,0.9660261869430542,-0.1828
534,0.9993663430213928,0.7096
535,0.01922314241528511,0.7991
536,0.43022032123838816,0.8052
537,0.03385946169996561,0.8472
538,0.21651175590718527,-0.5851
539,0.9998062252998352,0.6597
540,0.711472524216979,0.7501
541,0.009981993000837974,0.6219
542,0.004189466628901759,-0.4404
543,0.9994208272014345,0.8535
544,0.9995029576413044,0.9336
545,0.6046913301159459,0.8704
546,0.9996170997619629,0.8591
547,0.9974967837333679,0.9079
548,0.0003055976703763008,-0.836
549,0.9969510325851539,0.8206
550,0.026139207108313016,-0.8577
551,0.0002322991203982383,-0.8176
552,0.1470198377809759,0.5119
553,0.018499928067030477,-0.6192
554,0.4059487283229828,0.8313
555,0.07551521967970146,-0.5849
556,0.9996113181114197,0.6597
557,0.9997923970222473,0.6908
558,0.005370297469198704,-0.9643
559,0.07587308575083879,0.9109
560,0.34046542997129037,0.3987
561,0.30150296597851894,0.3919
562,0.6905576278423441,0.6616
563,0.06620757281780243,-0.1027
564,0.003113018727162853,-0.6124
565,0.9969075322151184,0.6597
566,0.09478243436462458,-0.8644
567,0.03512046028588627,0.7184
568,0.476887176032289,0.8591
569,0.09416137199176358,-0.9942
570,0.0025326078447202843,-0.296
571,0.07708409256336186,0.9012
572,0.00487715827718634,-0.6671
573,0.4371378104609083,0.0788
574,0.0026995185762643814,0.7964
575,0.01955884326307995,-0.9199
576,0.08348128936080296,0.34
577,0.13781766662265205,0.4712
578,0.999324344574137,0.5531
579,0.9998638303191574,0.9442
580,0.011513324454426765,0.0
581,0.9977763835340738,0.7346
582,0.9991254369417827,0.2838
583,0.9222922921180725,0.6705
584,0.34230026913041856,0.6115
585,0.3305854433648713,0.7398
586,0.9192596077919006,-0.4767
587,0.9975833002911058,0.0
588,0.0005611984524875879,-0.743
589,0.004176704885572724,0.0735
590,0.0008382371060630615,0.4019
591,0.9987751841545105,0.2724
592,0.016261661090950407,-0.9113
593,0.00033161387545987964,-0.8074
594,0.0017615853575989604,-0.9959
595,0.0006540762027725577,-0.8398
596,0.9997602105140686,0.9287
597,0.13406351491153962,0.9245
598,0.002440066257371902,0.4543
599,0.9968149065971375,0.8187
600,0.35199769716438684,-0.3799
601,0.11368522091435908,-0.4404
602,0.0010269395356949467,-0.6467
603,0.995212641069966,0.8232
604,0.22421832377840947,0.0
605,0.9967633233943456,0.8885
606,0.9998105626106262,0.8402
607,0.8316028912862142,0.8176
608,0.0010648171252668549,-0.9157
609,0.7941535755169172,0.0
610,0.29421193766615633,0.5423
611,0.9672780632972717,0.7003
612,0.9990738016845536,0.9295
613,0.11590550728547185,-0.68
614,0.23107193429929723,0.5815
615,0.9979338969771318,0.886
616,0.4813322266845992,0.9075
617,0.003056111978366971,0.443
618,0.020454615354088483,-0.6106
619,0.999730042048863,0.9549
620,0.3488008625733384,-0.943
621,0.9876828789710999,0.3818
622,0.0008338318482317307,0.5738
623,0.9825870643800764,0.8748
624,0.010953453012801234,-0.6763
625,0.005157653850615457,-0.6969
626,0.0032393252361242243,-0.9554
627,0.9983993172645569,0.7083
628,0.0033921926628109706,-0.8977
629,0.6121901715569517,0.7172
630,0.9996160268783569,0.8777
631,0.3763044236566993,-0.891
632,0.2822943671030279,-0.8684
633,0.007424967386906252,0.0
634,0.9998573064804077,0.9709
635,0.14429402328915283,0.001
636,0.9953367114067078,0.802
637,0.9953721116302879,0.7669
638,0.9998080134391785,0.8957
639,0.9978796155906162,0.8625
640,0.0003156953607685864,-0.4404
641,0.8628806943684045,-0.6124
642,0.9997549735266587,0.802
643,0.9993188381195068,0.91
644,0.7991905014373755,0.8481
645,0.003854757873341441,-0.2382
646,0.12315527872363133,0.3818
647,0.01316774170845747,0.765
648,0.28239774729150374,-0.1313
649,0.00928770052867125,-0.6529
650,0.2521880523977326,0.6771
651,0.9987010955810547,0.4215
652,0.9544644539172833,0.4754
653,0.000572998175972744,-0.7772
654,0.00287047521334357,0.2672
655,0.0010936028912018369,-0.2244
656,0.9103751676951268,0.9548
657,0.1948250729002092,-0.9348
658,0.0009343739948235452,-0.7017
659,0.999568820805163,0.8555
660,0.1025412514730682,-0.7221
661,0.9997558214447715,0.8805
662,0.883206798326249,0.5859
663,0.48771972594521484,0.7964
664,0.04365939697307881,0.0258
665,0.6411006851462511,0.7056
666,0.9995507888677644,0.9313
667,0.10290845972234132,-0.5423
668,0.527629040697129,-0.6998
669,0.004931417293846607,0.5719
670,0.002350026508793235,-0.3274
671,0.018297800442158448,0.1513
672,0.06671777653694784,-0.9257
673,0.34733935032378543,0.2732
674,0.9987176656723022,0.8258
675,0.9998350143432617,0.9603
676,0.8010653771036039,0.6369
677,0.15557963597249577,-0.7314
678,0.02380014955997467,0.6808
679,0.9990334510803223,0.9564
680,0.9995134439733293,0.6801
681,0.9998705387115479,0.7579
682,0.9888630031749902,0.3089
683,0.014444493468879362,0.1511
684,0.4882658514820161,0.8428
685,0.4183144053023669,0.7424
686,0.9839165157232529,0.4215
687,0.17056327942200006,0.6322
688,0.2539768967054416,-0.5862
689,0.736449030872721,0.9042
690,0.9997038245201111,0.4019
691,0.9972023806264324,0.8202
692,0.024012165144085884,-0.3429
693,0.9970354687523197,0.539
694,0.011461312032770366,0.6361
695,0.9969903230667114,0.5526
696,0.3659107091937786,-0.296
697,0.9998452663421631,0.7184
698,0.999046543588886,0.8685
699,0.15391530212650528,-0.5267
700,0.0032063886149612114,-0.8889
701,0.005426884396001697,-0.0624
702,0.9970540438575306,0.9298
703,0.001102662063203752,-0.3687
704,0.571962842697823,0.9568
705,0.1434566790593183,-0.9278
706,0.18502217285925487,-0.0818
707,0.1474455674451583,0.5487
708,0.0010781289272670362,-0.875
709,0.6741705071057705,0.8307
710,0.19481451168995473,-0.7661
711,0.9983999842875882,0.9538
712,0.9975023865699768,0.0
713,0.2095182909600976,-0.7717
714,0.9977330925384006,0.6249
715,0.4126205730516493,0.1531
716,0.9997790455818176,0.8655
717,0.9994644443720382,0.8622
718,0.21390980398022247,-0.7067
719,0.8577865745923291,0.8516
720,0.9872314395904541,0.7645
721,0.6492610918636808,0.8126
722,0.0085823405534029,-0.4215
723,0.9984703893754997,0.7783
724,0.00620809385720857,-0.5697
725,0.004829508252441883,0.4404
726,0.9931706894868575,0.8689
727,0.3893877407441307,0.6705
728,0.8068271463123244,0.1531
729,0.0007822625095047012,-0.8413
730,0.2377493530511856,0.4927
731,0.9938580868064716,0.765
732,0.0026298321317881346,-0.4588
733,0.0012001250870525837,-0.8457
734,0.2886460017098216,-0.6157
735,0.00469024508562316,0.6237
736,0.032301227149531,-0.4234
737,0.9997750263508052,0.923
738,0.864443895199316,0.8588
739,0.9997234453960341,0.893
740,0.9995243549346924,0.4563
741,0.9348248839378357,0.8832
742,0.1234611283113221,-0.1653
743,0.9998548030853271,0.9633
744,0.9996610879898071,0.7264
745,0.691841185092926,0.8519
746,0.06356785354832785,-0.8825
747,0.2409642055168738,0.3372
748,0.2409642055168738,0.3372
749,0.0012285976929505174,-0.6124
750,0.9986494183540344,0.7346
751,0.05874907306471747,0.3523
752,0.9982221722602844,0.128
753,0.9991751073561993,0.9186
754,0.0004925493492742023,-0.7481
755,0.5717921131247774,0.5927
756,0.06519071487711851,-0.9731
757,0.9992507100105286,0.6801
758,0.9935845732688904,0.8442
759,0.00294559832662344,-0.6757
760,0.21228205628374228,-0.5411
761,0.22306716770597293,0.5627
762,0.685308285949476,0.7968
763,0.4643551601895072,0.6249
764,0.7646721601486206,-0.296
765,0.0021761504467576742,-0.5267
766,0.9975231289863586,0.8225
767,0.9989207938865379,0.8462
768,0.05040741339412597,-0.8744
769,0.01307475061016285,-0.6597
770,0.9996851682662964,0.764
771,0.5025643949733355,0.0772
772,0.1124507486820221,0.4404
773,0.3396504822113142,0.1531
774,0.1911329006196511,-0.3331
775,0.9991002082824707,0.7506
776,0.004813739870979379,-0.8389
777,0.000947753445597297,0.7096
778,0.9998059868812561,0.92
779,0.14161337912082672,0.6908
780,0.9988448619842529,0.4939
781,0.35565946794560815,0.0
782,0.6410009057169229,0.4939
783,0.2167273796070933,-0.9859
784,0.00025845650816336274,0.34
785,0.005197182297706604,-0.0258
786,0.0390494130551815,-0.3818
787,0.0005441528255883738,0.5848
788,0.02744610307028509,-0.7088
789,0.9984776377677917,0.7574
790,0.0016006455989554524,0.4215
791,0.4467581624372138,0.8799
792,0.9995834009676445,0.8155
793,0.8566984534263611,0.4754
794,0.9998052874809416,0.944
795,0.6203422246361151,0.36
796,0.9990764213147136,0.802
797,0.005840836451088469,-0.8525
798,0.07376106482788872,0.5397
799,0.2736112664786012,-0.5023
800,0.0006153912927470543,-0.8194
801,0.01565883010667917,-0.1531
802,0.9125828374952278,0.9403
803,0.00043905264465138316,-0.4949
804,0.03741688341981582,-0.7231
805,0.9215003252029419,0.6486
806,0.18072902605313212,0.4404
807,0.2979257615003417,0.3182
808,0.18881279837712456,-0.9699
809,0.000724759947331375,-0.546
810,0.8902369893124599,0.955
811,0.003603242104873061,0.3491
812,0.033233750611543655,0.0
813,0.9988246560096741,0.9135
814,0.004887265860771122,-0.4536
815,0.07407367480933859,0.4151
816,0.9987495835398285,0.8176
817,0.011486704430907317,-0.3252
818,0.24214536906284298,-0.9129
819,0.0014995997693928321,-0.7088
820,0.9997280240058899,0.93
821,0.004514705210930236,-0.7783
822,0.2639662506917375,0.2732
823,0.0010951265459880233,-0.8555
824,0.05369893874438754,-0.555
825,0.415432570098835,-0.4019
826,0.1222855048122567,0.34
827,0.9996860027313232,0.4215
828,0.006477285398061064,-0.5258
829,0.4493899241012211,0.6352
830,0.004781803887215306,-0.8289
831,0.05271626044168601,0.5106
832,0.04574698268326089,0.0387
833,0.00042612332617864013,0.3641
834,0.8173662577905962,0.7959
835,0.9997138381004333,0.8028
836,0.07918624100358244,-0.7707
837,0.2148584967149824,0.8469
838,0.1528823099836013,-0.9888
839,0.9959293212741613,0.8172
840,0.9993013143539429,0.8653
841,0.0035128965968725637,0.9212
842,0.026780805956066172,-0.1306
843,0.5774238813005818,0.4215
844,0.6975594298553847,0.5719
845,0.5393919935139517,0.6808
846,0.013709374135942198,-0.7422
847,0.7048122129546335,0.7178
848,0.0022207569162775243,-0.8521
849,0.9965606584823389,0.952
850,0.15494037643789993,-0.9387
851,0.005451048258692026,0.25
852,0.09930571512420844,0.0525
853,0.3267846016334535,0.9117
854,0.018834028393030167,0.8176
855,0.9997000992298126,0.8481
856,0.999310132704283,0.9336
857,0.5950300866663585,0.2235
